Tanggal&Waktu,Username,Tweet
2022-06-13 05:36:10+00:00,zylvva,"@lianworld wkwkwk laper mata sihh 🙈 
ku belom mood gambar² lagi, pdahal nft mayan yak :'' https://t.co/qPVGl0sQMc"
2022-06-13 05:35:57+00:00,springingsummer,@xaxi_nft gn xaxxxiii 🥰💗🤍🫶☀️😚
2022-06-13 05:35:52+00:00,LilRobbie_NFT,@CryptoMafia420 0x4dff557Ac282b3449bd3bb06019cd6EE939aEBb0
2022-06-13 05:35:06+00:00,CoinOzgur,@utopia_nfts 0x06d4649Fee9Ca5D2d59B7675860c11d04F949dcB
2022-06-13 05:34:31+00:00,direkturcrypto,"RT @OmDennis: Saya selalu melihat NFT art dari kacamata pecinta seni, namun melihat NFT project dari kacamata pelaku startup.

Makanya, say…"
2022-06-13 05:32:37+00:00,BrunoDeberval,@storyteller_nft 0x9dDa5541447b6aB6686904216306c19d9776d8b7
2022-06-13 05:32:35+00:00,burla_alex,"RT @legiongodlynft: Nam si Deus peccantibus angelis non pepercit, sed eos in gehennam conjecit, et usque in judicium tenebrarum caliginis n…"
2022-06-13 05:32:12+00:00,annyndra,@denimachyov dijadikan nft kh
2022-06-13 05:30:18+00:00,Colin04754646,@MIRZA_NFT @GutterCatGang Gang Gang!! https://t.co/RWicqKPkWE
2022-06-13 05:27:22+00:00,wwcatalan,@meta_ghost_nft 0x1FEFEbdA6b08c1BC148e0630bfD657Fb7dbd2C13
2022-06-13 05:26:45+00:00,vidalauca,"Tonkar-331
#nftcollector #NFTs #NFTcommunity #artwork #digitalart 
#art + #nft https://t.co/31d4lyImuh"
2022-06-13 05:26:40+00:00,VinceHelen,"RT @OmDennis: Saya selalu melihat NFT art dari kacamata pecinta seni, namun melihat NFT project dari kacamata pelaku startup.

Makanya, say…"
2022-06-13 05:26:16+00:00,JhonkerickLope2,"@MovrNews @MoonriverBAYC Done sir 👍🙏😎

@Yemar11_ @RandallNuez5 @Marielysa27 @amariana919 

Discord: Jhonkerick#2807… https://t.co/k2aV7fNMOE"
2022-06-13 05:25:31+00:00,PShazore,@Dryraisans @crypt0hipp0 @psychobeastsnft @DefiNFTly @SiDriEL7 @Copper_Kidd_NFT @TheOmniferous @LouisQuintana5… https://t.co/qlmbxkz3vs
2022-06-13 05:25:05+00:00,DuniafintechCom,"Crypto Crash! Bitcoin Cs Ambruk Gegara Inflasi AS, Berikut Rincian Harganya Hari Ini

#Airdrop
#PiNetwork… https://t.co/FB2AjsxT6T"
2022-06-13 05:24:23+00:00,glperiw,"@FTX_TR Harika!

@NurettinKarga 
@solanitiuma 

#NFT"
2022-06-13 05:23:44+00:00,maheshguild,@Murat_ilhan_NFT Gm Murat
2022-06-13 05:23:43+00:00,KoranCNFTIndo,"si monyet bangsawan @the_ape_society berada diposisi 8

posisi 9 ada @nicecnft 

penutup hari nin ada metaverse… https://t.co/TxGKo2Ag8y"
2022-06-13 05:23:07+00:00,DuniafintechCom,"Hasil Riset, 52 Persen Investor Asia Miliki Aset Digital Termasuk Kripto

#Airdrop
#PiNetwork
#cryptocurrency
#NFTs… https://t.co/uIv6cCgsSf"
2022-06-13 05:21:02+00:00,zylvva,"@lianworld oalaaa tau gitu bikin klo lagi gabut trs jual di nft 😳😌 
klo kau mau aku bikinin gratis 😆"
2022-06-13 05:20:29+00:00,DuniafintechCom,"Kelas 1 hingga 3 BPJS Kesehatan Bakal Dihapus pada Juli, Ternyata Ini Alasannya

#kelasbpjs
#BPJS
#cryptocurrency… https://t.co/YUzSJ6WAyG"
2022-06-13 05:20:13+00:00,adskals,@ubaydhd Pondasi biar kuat menghadapi anjloknya per-NFT-an hahaha
2022-06-13 05:18:32+00:00,OxEnawiNcITyX,"@EdyyTH_ @kaizoku_nft @nestpals @NFTDeDON @EagleEyesNFT Wish me luck
See👀
Semoga rezeki amin🙏😇 https://t.co/XieJSHknyp"
2022-06-13 05:17:32+00:00,DuniafintechCom,"Join ke Industri Metaverse, Mastercard Bakal Fasilitasi Pembayaran NFT

#cryptocurrency
#NFTs
#NFTCommunity… https://t.co/ZCL2t2UlGR"
2022-06-13 05:16:02+00:00,kikanhapsari,"@YunaPromotes_ @Dokesi_NFTs Bismillah ...
Done ✨

🌻 Discord : kikanhapsari#2920

🍀 Proof 🍀 https://t.co/Z6RBjiOrgm"
2022-06-13 05:15:45+00:00,tavwp,"RT @OmDennis: Saya selalu melihat NFT art dari kacamata pecinta seni, namun melihat NFT project dari kacamata pelaku startup.

Makanya, say…"
2022-06-13 05:15:00+00:00,abrizzey1,"RT @stimuleye: ☁️ 75/5000 in 2 hrs ‼️

https://t.co/1Zbe890L1g

#NFTs #NFT #FreeMint #NFTCommunity https://t.co/WM7ZBpDqpI"
2022-06-13 05:12:35+00:00,stimuleye,"☁️ 75/5000 in 2 hrs ‼️

https://t.co/1Zbe890L1g

#NFTs #NFT #FreeMint #NFTCommunity https://t.co/WM7ZBpDqpI"
2022-06-13 05:12:07+00:00,skyrenz007,"@8Cryptoufos #NFT
0xB31FBc486aC1Ad7bdE9671AF5EF7F030D667cB79"
2022-06-13 05:11:20+00:00,ykelleci44,"@nyannyanstudio @cosmicrafts 🔥 Thanks sir 💯🚀

#NFT 
@kmrnc15
@yusufcuk41 
@petruslp
@jvlinhT
@pzl888
@saramovik76… https://t.co/jnjkPbAuOQ"
2022-06-13 05:10:55+00:00,ykelleci44,"@lumari_nft 🔥 Thanks sir 💯🚀

#NFT 
@kmrnc15
@yusufcuk41 
@petruslp
@jvlinhT
@pzl888
@saramovik76
@joool
@BrunoSS
Dc… https://t.co/Rsxt6jj68f"
2022-06-13 05:07:53+00:00,ykelleci44,"@vibrantnft_ @DKLORD89 🔥 Thanks sir 💯🚀

#NFT 
@kmrnc15
@yusufcuk41 
@petruslp
@jvlinhT
@pzl888
@saramovik76
@joool… https://t.co/SU7bMSqjBq"
2022-06-13 05:07:44+00:00,Keiko_621a,"RT @Socceri01388575: Putin - Khuilo
https://t.co/3CP5X1RxL5

#NFTs #NFTsales #OpenSeaNFT #opensea #nftcollectors #NFTCommumity #nftart #NFT…"
2022-06-13 05:07:40+00:00,ykelleci44,"@ICPSquad @DKLORD89 🔥 Thanks sir 💯🚀

#NFT 
@kmrnc15
@yusufcuk41 
@petruslp
@jvlinhT
@pzl888
@saramovik76
@joool… https://t.co/ytQgrwQKkV"
2022-06-13 05:07:32+00:00,JoseKiiing,RT @_electronicCash: 100%! Legendary @relayxio #NFT! @Gomnkeez  @liujackc 🦖🦍🍌 https://t.co/1UzME4PZxI
2022-06-13 05:07:01+00:00,jnbmgrtnr,@A_Mashiro_nft gm mashiro ☀️
2022-06-13 05:06:47+00:00,kkztzxz,"RT @OmDennis: Saya selalu melihat NFT art dari kacamata pecinta seni, namun melihat NFT project dari kacamata pelaku startup.

Makanya, say…"
2022-06-13 05:06:22+00:00,KoranCNFTIndo,"si paling santai @ChilledKongs duduk sambil minum2 diposisi 5 

@OuterSpaceSoc tanpa terduga menyodok ke posisi 6… https://t.co/H237ofTdwx"
2022-06-13 05:03:21+00:00,abineahmad,Join bisnis Toko NFT Shop gratis dapat saldo 1 juta RP (by: @abineahmad) https://t.co/sKNzpNWXtD
2022-06-13 05:02:20+00:00,cryptocelium,@3mp_nft 0x00821edfb95aa97e0aae907cb7888e57cf8b5739
2022-06-13 05:02:07+00:00,leaselord,@SolProfessor565 @Mikey_NFTs @neo_hunters ngl hes not wrong kek
2022-06-13 05:00:44+00:00,abineahmad,Join bisnis Toko NFT Shop gratis dapat saldo 1 juta RP (by: @abineahmad) https://t.co/sKNzpNWXtD
2022-06-13 05:00:44+00:00,budiharja,"RT @OmDennis: Saya selalu melihat NFT art dari kacamata pecinta seni, namun melihat NFT project dari kacamata pelaku startup.

Makanya, say…"
2022-06-13 05:00:38+00:00,TheLUNAticFarm,@zarko_sol @nft_yotta 0x039B067D09B203980464EB909498ba696fd50013
2022-06-13 05:00:15+00:00,TheTaufik48,Thank You @acerID dan IDNFT Indonesian NFT Community. Saya bisa Tahu lebih dalam Mengenai NFT.
2022-06-13 04:58:23+00:00,KoranCNFTIndo,"@CornucopiasGame kembali memimpin puncak kelasemen 

2 &amp; 3 ditempati oleh neko @BossCatRC &amp; galaxy warrior… https://t.co/xiRPYWrvBn"
2022-06-13 04:58:15+00:00,TheLUNAticFarm,@wali_eth @nft_yotta 0x039B067D09B203980464EB909498ba696fd50013
2022-06-13 04:57:46+00:00,TheLUNAticFarm,@freeze_eth @nft_yotta 0x039B067D09B203980464EB909498ba696fd50013
2022-06-13 04:57:41+00:00,editya123456,@TXTdariHunter Make money dari coin+nft gratisan....sama nyari info tentang pool trbaru buat money earn money.....
2022-06-13 04:55:45+00:00,Harmony_IDN,"Hi Harmonauts, udah tau belom @HarmonyNFT_ID lagi ngadain mint fund contest berjudul #ONETrueCall loh sebagai dukun… https://t.co/Zx6q0baIhi"
2022-06-13 04:55:11+00:00,Doms_Wp,"RT @OmDennis: Saya selalu melihat NFT art dari kacamata pecinta seni, namun melihat NFT project dari kacamata pelaku startup.

Makanya, say…"
2022-06-13 04:54:49+00:00,JohnTrolliano,RT @DavidPassosSP: @Lottusfireball @jairbolsonaro @Hasbulla_NFT @filgmartin Mimimimimiiiiiiiiiiiiiiiiiiiiiii mimimimimiiiiiiiiiiiiiiiiiiiii…
2022-06-13 04:53:25+00:00,mandybrigwell,"XL_27876
https://t.co/vB67EBDGGI
3ed, 2tz, 3 remaining

https://t.co/pd7daP0DXq
#tezos #nft #generativeart #cleannft https://t.co/Q3L464Uf9j"
2022-06-13 04:53:09+00:00,Serova_Iva,@merishajohnson @sartoshi_nft @mfer1668 🤩🤩🤩Woow
2022-06-13 04:53:08+00:00,lianworld,@HIHELLOAY nft emg racunn bgtt 😥
2022-06-13 04:51:18+00:00,High_Art_Hawaii,"RT @legiongodlynft: Nam si Deus peccantibus angelis non pepercit, sed eos in gehennam conjecit, et usque in judicium tenebrarum caliginis n…"
2022-06-13 04:51:13+00:00,likhustle45,"RT @legiongodlynft: Nam si Deus peccantibus angelis non pepercit, sed eos in gehennam conjecit, et usque in judicium tenebrarum caliginis n…"
2022-06-13 04:50:29+00:00,Grymm_Investor,"RT @cryptototle: Mesmerizing 🖤🖤🖤
#nftart #darkart"
2022-06-13 04:48:45+00:00,slumpyPotato,@iamcfw @pillheads_NFT @NFTnewbie09 0x53c09d66fC4f0D5CC2E0A0327FAa31Da1C493dBE
2022-06-13 04:48:45+00:00,suma_story,"RT @OmDennis: Saya selalu melihat NFT art dari kacamata pecinta seni, namun melihat NFT project dari kacamata pelaku startup.

Makanya, say…"
2022-06-13 04:48:05+00:00,cryptototle,"Mesmerizing 🖤🖤🖤
#nftart #darkart https://t.co/VIjgoJu3eX"
2022-06-13 04:46:31+00:00,jellycityx,@cloudgemz @Dokesi_NFTs Bismillah https://t.co/4ksaLv8rlO
2022-06-13 04:44:53+00:00,Bmoon_Indo,🇮🇩 GudangKripto mengadakan soft launching pada Jumat (10/6) yang dihadiri oleh seluruh dewan direksi PT. Gudang Kri… https://t.co/crwRsT7VSD
2022-06-13 04:44:35+00:00,kgt_nft,"@benspenn Ben san!!
GM🍀✨✨"
2022-06-13 04:43:19+00:00,centaurebel,@EdyyTH_ @kaizoku_nft @nestpals @NFTDeDON @EagleEyesNFT sudahhh
2022-06-13 04:41:27+00:00,AndyETH_NFT,masih ada lagi gais! lets go! #astronotion #todamoon https://t.co/37UtwhiYUs
2022-06-13 04:38:46+00:00,MarshyelC,"BERUNTUNG atau SIAP?

Pertemuan dengan partner-partner yang terjadi karena sudah ada persiapan-persiapan, sehingga… https://t.co/4iOWumIV5J"
2022-06-13 04:38:09+00:00,BDonnellyarch,@cr1ms0n_nft Uranus?
2022-06-13 04:37:59+00:00,AndyETH_NFT,@irzzwani mantap roy
2022-06-13 04:37:58+00:00,HeznFatkhan,"RT @OmDennis: Saya selalu melihat NFT art dari kacamata pecinta seni, namun melihat NFT project dari kacamata pelaku startup.

Makanya, say…"
2022-06-13 04:37:15+00:00,shadowz_nft,@FitFattyDick @GutterCatGang @ABigThingBadly @heckman_eth @Stoniphantom 🔥Clone Set Gang Gang!
2022-06-13 04:36:11+00:00,MancingCrypto,@OmDennis Gw mau jadi netizen62.nft ah bang https://t.co/YXjnFwVQi5
2022-06-13 04:35:25+00:00,IslandFrenchies,Tap in  #art #music #nft #feels https://t.co/e2tVBgKWK0
2022-06-13 04:34:01+00:00,lianworld,cuk 45k cmn buat ava he ajg nyesel bgt liat nft 😥😥
2022-06-13 04:34:00+00:00,OmDennis,"Saya selalu melihat NFT art dari kacamata pecinta seni, namun melihat NFT project dari kacamata pelaku startup.

Ma… https://t.co/FG7VN078JS"
2022-06-13 04:33:52+00:00,ug0546821,RT @ahmad_moueed: #waqarzaka Waqar Bhai nft ka aik idea Kaisa share karo
2022-06-13 04:33:44+00:00,andriensixpack,@nftsolanasniper @OakParadiseNFT @ZeninNFT @CamoChameleonC @SongenArt @Gakko_Monkez @SecretAlphaLabs @FWDNFT… https://t.co/slOzomrCTG
2022-06-13 04:32:00+00:00,Beard_Uncle_NFT,@phewnut salam buat papa ya..
2022-06-13 04:31:33+00:00,emmanuel9820,@wali_eth @keren_eth @nft_yotta 0xF670B76013ffA4bBD435b8B5B749E44AD3DB10Cd https://t.co/b9zPOoiizH
2022-06-13 04:30:53+00:00,hbarbacoatacos,@Molbert_1 @shadowz_nft @GutterCatGang Gang gang https://t.co/IFuznxuR7x
2022-06-13 04:30:42+00:00,dyoxekyung,@cloudgemz @Apeone_nft dc elaina royya#2908 🦍 https://t.co/ZqKFp9foFf
2022-06-13 04:30:06+00:00,idnft_,"GM Fams ✨
Mau gimana lagi Fams, sekarang memang hari senin 😂

Yuk dihadapi aja 😂, semangat Fams 😆👍🏻

#idnft #NFTs… https://t.co/fe2UMXBOgt"
2022-06-13 04:30:01+00:00,minarbxs,"RT @Behrang_RBXS: #PULI BIGGEST BUY #COMPETITION 🏅

1🥇: 15,000 Puli 🎉
2🥈: 12,500 Puli 🎉
3🥉: 7,500 Puli 🎉

Mint Puli #NFTs: https://t.co/txi…"
2022-06-13 04:29:33+00:00,rrosessrr,@cloudgemz @DAOMetaplayer @ScrappyPenguins @Apeone_nft @angryalien21 Bismillah https://t.co/lOyLxXGZbJ
2022-06-13 04:29:29+00:00,jinchoi0918,"Permainan P2E baharu akan dilancarkan pada bulan Julai..
@aqua_farm  : Permainan RPG NFT Pengembaraan Main-untuk-Pe… https://t.co/EvchNZNYgQ"
2022-06-13 04:28:57+00:00,gaechori1,"@NeopetsMeta Draik 

@dongml1234 
@Thanh19490062
@GlowAvatar 
@XDEALS_
@ddmnft16 

#NFT #NFTGiveaway"
2022-06-13 04:28:23+00:00,pijakanlah,"Passive income for pijak!
- 5% dari penjualan item dengan karakter ini akan di berikan ke holder
- Supply : 3 Item… https://t.co/k349LkSLiQ"
2022-06-13 04:27:35+00:00,shadowz_nft,@Molbert_1 @GutterCatGang 💯Gang gang
2022-06-13 04:26:54+00:00,xan6_,@NFT_CurrySauce HAHAHAH TQ BUT WHY SLENDERMAN
2022-06-13 04:26:44+00:00,darlingzeen4,"RT @alienus_nft: Jujutsu Kaisen x Society Of Alienus 🔥

Opensea : https://t.co/MoYdIpmEvJ
Discord : https://t.co/9D92MnAOo8

#NFTs #NFTComm…"
2022-06-13 04:26:20+00:00,irzzwani,@Hadifitri @thebuttlord_NFT Mana2 pun ok...leh guna untuk promote nanti... Heheh.. Tapi idea dgn anaj2 dia tu alahai so cute
2022-06-13 04:22:32+00:00,brugge_robert,@storyteller_nft 0x7FE1f80B661773083629c99f2Ea5842df6B6bA47
2022-06-13 04:22:21+00:00,Hamid41087486,@OnePlanet_NFT @0xPolygon 0xA757925b8F934fCa7f8fc37808F797D643580669
2022-06-13 04:22:15+00:00,brugge_robert,@storyteller_nft 0x7FE1f80B661773083629c99f2Ea5842df6B6bA47
2022-06-13 04:22:02+00:00,ZahriarAli,RT @notchairmaneth: @Holy_0xAimZ @0xApes_NFT + Shaman https://t.co/QmTu9wiMXE
2022-06-13 04:21:41+00:00,brugge_robert,@storyteller_nft 0x7FE1f80B661773083629c99f2Ea5842df6B6bA47
2022-06-13 04:21:39+00:00,Hadifitri,@huxsterized @irzzwani @thebuttlord_NFT Thank you Hux! Nak buat lagu happy actually. Tapi jadi epic pulak hahaha na… https://t.co/ijE61edqHk
2022-06-13 04:21:00+00:00,scrtapes,GN Apes! @SecretNetwork #scrtapes #NFT $SCRT
2022-06-13 04:19:37+00:00,Hadifitri,"RT @irzzwani: Ya Allah comel betul…
What a great work @Hadifitri !!!!

😅Sorry salah tag tadi…Nape comel bebeno..Dapat gif bahagian Hi Frien…"
2022-06-13 04:19:30+00:00,boardingpassnft,Follow us on TikTok! #TikTok #NFT https://t.co/3FWV5acNzr
2022-06-13 04:19:14+00:00,Marco60866174,RT @ElonMansur: Alhamdullilah #Saitama #SaitamaV2 @MAKHACHEVMMA @Hasbulla_NFT @mannythehitman https://t.co/gmjxj754Jn
2022-06-13 04:17:42+00:00,ahmad_moueed,#waqarzaka Waqar Bhai nft ka aik idea Kaisa share karo
2022-06-13 04:17:19+00:00,lowie_NFT,@tsonglodi NAOL NAOL
2022-06-13 04:17:07+00:00,Barney4041,"@cryptoshots_nft @Reaperdarkhorse @Nightshade_404 @danielle_df14 
xcqdo.wam"
2022-06-13 04:16:35+00:00,420wealth,"RT @baycplug: Gm #NFTcommunity ⚡️

Tap In 
https://t.co/YCpP7sYi04

#NFTart #NFT #NFTdrop #nftcollector #Crypto #cryptocurrencies #BTC #ETH…"
2022-06-13 04:15:32+00:00,reyas71780234,@utopia_nfts 0xa58207568B754BA0644D86425295614867190850
2022-06-13 04:14:01+00:00,alienus_nft,"Jujutsu Kaisen x Society Of Alienus 🔥

Opensea : https://t.co/MoYdIpmEvJ
Discord : https://t.co/9D92MnAOo8

#NFTs… https://t.co/6QG4PBfwC8"
2022-06-13 04:13:20+00:00,Margulan0001,RT @ElonMansur: Alhamdullilah #Saitama #SaitamaV2 @MAKHACHEVMMA @Hasbulla_NFT @mannythehitman https://t.co/gmjxj754Jn
2022-06-13 04:13:13+00:00,qfzNFT,@Forcemis #AKAMATSU GANG GANG @Suteki_NFT https://t.co/1mPfWCJ4DA
2022-06-13 04:13:09+00:00,BakyyewMeylis,@ma_mergen @PREMINT_NFT Bah girjek dal dp meni allayañay ha?
2022-06-13 04:12:49+00:00,Marcerio08,@pillow_nft @ThePossessedNFT Makanya ga ada duit lagi :(
2022-06-13 04:11:46+00:00,IDbelasting,"Bitcoin Terpuruk, Pagi Ini Tembus US$25.117 
#bitcoin #Ethereum #cardano #NFT #NFTs 
https://t.co/I9wDtXe8EY"
2022-06-13 04:11:06+00:00,airabarokah,@EdyyTH_ @kaizoku_nft @nestpals @NFTDeDON @EagleEyesNFT Aira bisa congrats insyaallah https://t.co/ttnC2YjDPT
2022-06-13 04:10:47+00:00,lemontea_nft,@ligaratus_ Ligaratus san GM😊✨
2022-06-13 04:09:05+00:00,CryptoNightBTC,"$QI update 🔥

GM!

QI still in top 1 gainers ✍️

#bitcoin #avax #cro #icp #bnb #okb #kcs #crypto #eth #sol #nfts… https://t.co/qIivcuvgXY"
2022-06-13 04:08:26+00:00,nft_ero,@nftsMONA hbd Lona
2022-06-13 04:08:07+00:00,hyunsangu,"— wts.⠀

Acc RP JFB.
✅ go green 
✅ rame jb
✅ masuk ht + MT non moots
✅ verif all  (NO KHUSUS)
✅ tahan banting, sete… https://t.co/1dTgxcYJym"
2022-06-13 04:07:42+00:00,edmaker1,@freeze_eth @nft_yotta 0xcaeeb147567da5d60bb31e7906fbbebe0046a43d
2022-06-13 04:07:35+00:00,IF33ILik3Dyin,@Knypher @ohDotss @0xkitsune_ @Vin_NFT_ gang gang
2022-06-13 04:07:15+00:00,VKrauxy,"RT @CryptoHunity: GN GN! 🌜

#NFT | #NFTcommunity | #NFTcollections https://t.co/grBHYFp327"
2022-06-13 04:07:14+00:00,Macmac178,"RT @Wazzzup_wtf: WaaZzuUuuuuppP 😱

1 RT = 1 WL spot for the #FREEMINT 🍀

#NFT #ETH #NFTGiveaways #Metaverse #Whitelist #wazzup https://t.co…"
2022-06-13 04:05:40+00:00,Andyrox88,"@4thson2 @norzafulanuwar @LekirArtStudio Mak aih, gunakan teknik @thebuttlord_NFT ni"
2022-06-13 04:04:50+00:00,michaelrur,"@SpaceCowsIO Done.
0x39dd974Eb7eAf3d38231c001d47f4dBd3b81c91A

#sunday #ethereum #free #blockchain #nftshill… https://t.co/5iO3apSnqY"
2022-06-13 04:03:33+00:00,Barney4041,"@cryptoshots_nft @Reaperdarkhorse @Nightshade_404 @danielle_df14 
xcqdo.wam"
2022-06-13 04:02:31+00:00,RGB_NFTs_,"RT @vidalauca: Tonkar-633-3
#nftcollector #NFTs #NFTcommunity #artwork #digitalart 
#art + #nft https://t.co/Mmf9JzlLlD"
2022-06-13 04:01:09+00:00,VishDocumentary,RT @dashawatar: Gm fem                                       #Goodmorningtwitterworld #NFTcommunity #NFTart #travelphotography #architectur…
2022-06-13 04:00:55+00:00,meisanmui,"Meisanmui x ADMIRA 
original nft collaboration coming soon!!!
(Marvel,DC, APPLIBOT artist)
#NFTTHAILAND… https://t.co/PuY33jMZx6"
2022-06-13 04:00:28+00:00,boy_pandawa88,@Bacotan_Jbly Banyak.. game NFT sudah menjamur dmn2.. tinggal pinter2an aja
2022-06-13 03:59:11+00:00,vidalauca,"Tonkar-633-3
#nftcollector #NFTs #NFTcommunity #artwork #digitalart 
#art + #nft https://t.co/Mmf9JzlLlD"
2022-06-13 03:58:36+00:00,dashawatar,Gm fem                                       #Goodmorningtwitterworld #NFTcommunity #NFTart #travelphotography… https://t.co/iYfzn5BHSk
2022-06-13 03:58:33+00:00,shadowz_nft,RT @Cbroccoli18: @RockyBalberoni @shadowz_nft @GutterCatGang @ABigThingBadly @heckman_eth @Stoniphantom Gang Gang!!! https://t.co/HFuM6t6qVq
2022-06-13 03:58:29+00:00,shadowz_nft,@Cbroccoli18 @RockyBalberoni @GutterCatGang @ABigThingBadly @heckman_eth @Stoniphantom 🔥🐦 Gang Gang!
2022-06-13 03:57:09+00:00,Cbroccoli18,@RockyBalberoni @shadowz_nft @GutterCatGang @ABigThingBadly @heckman_eth @Stoniphantom Gang Gang!!! https://t.co/HFuM6t6qVq
2022-06-13 03:56:58+00:00,azaleamissglory,"@EdyyTH_ @kaizoku_nft @nestpals @NFTDeDON @EagleEyesNFT DONE
BISMILLAH Hari Ini BIG WIN ❤💰❤ https://t.co/eGtGoiIoXO"
2022-06-13 03:54:35+00:00,shadowz_nft,RT @RockyBalberoni: @shadowz_nft @GutterCatGang @ABigThingBadly @heckman_eth @Stoniphantom Gang Gang!!! https://t.co/PuBhHoJKzd
2022-06-13 03:54:30+00:00,shadowz_nft,@RockyBalberoni @GutterCatGang @ABigThingBadly @heckman_eth @Stoniphantom 🔥🐶 Gang Gang!
2022-06-13 03:54:23+00:00,vidalauca,"Tonkar-207-b
#nftcollector #NFTs #NFTcommunity #artwork #digitalart 
#art + #nft https://t.co/0t32ZNDLrD"
2022-06-13 03:54:02+00:00,TThanhHong3,"@cryptoshots_nft @MrPhan96441223 @tranchihieu2804 @R0ckyNguyen 
Good Luck
mtdtu.wam"
2022-06-13 03:53:58+00:00,pttrn_ntgrty,@cr1ms0n_nft Deep penetrator probe AKA DP²
2022-06-13 03:53:10+00:00,pillow_nft,"@SaintsJPEG come to Indo and you must try padang &amp; sambal terasi &amp; durian &amp; daun pepaya &amp; petai &amp; jengkol, your tounge must fit in!"
2022-06-13 03:52:51+00:00,gedemukti,@Yiw_Artlab_Nft Hasil berbincang semalem nih mas 😁
2022-06-13 03:52:21+00:00,MariaDornelas16,@Carl_eth_NFT Hi iam Brasil its ok?
2022-06-13 03:52:01+00:00,RockyBalberoni,@shadowz_nft @GutterCatGang @ABigThingBadly @heckman_eth @Stoniphantom Gang Gang!!! https://t.co/PuBhHoJKzd
2022-06-13 03:51:58+00:00,GSKNNFT,@Alexis_NFT 0x197cd8e056b6cc93700f56ff38d5c13b613f57e8
2022-06-13 03:50:54+00:00,nft_nagisa,@tmtjuice_nft gm tmt san ✨🫶💕
2022-06-13 03:48:52+00:00,RanggaP01308107,"@jkt48ngidoll Lu kan punya 2 shoot era melody , Shanju , Beby jual aja di NFT pasti banyak yg beli soalnya langka m… https://t.co/jxgn7qQbq2"
2022-06-13 03:48:41+00:00,pillow_nft,@Marcerio08 @ThePossessedNFT ga ada uang tapi main golep :(
2022-06-13 03:48:36+00:00,Baum_Dock,@keren_eth @freeze_eth @nft_yotta 0x1067133dd0c9fbd5dff707890416b80cd42de324
2022-06-13 03:48:19+00:00,Baum_Dock,@keren_eth @nft_yotta 0x1067133dd0c9fbd5dff707890416b80cd42de324
2022-06-13 03:48:07+00:00,Baum_Dock,@wali_eth @nft_yotta 0x1067133dd0c9fbd5dff707890416b80cd42de324
2022-06-13 03:47:15+00:00,BoredDragonFish,"RT @SolanaIndonesia: Koleksi NFT apa saja ya yang akan datang ke #Solana?

Data dari @hyperspacexyz menunjukan daftar #NFTs yang akan datan…"
2022-06-13 03:46:47+00:00,SolanaIndonesia,"Koleksi NFT apa saja ya yang akan datang ke #Solana?

Data dari @hyperspacexyz menunjukan daftar #NFTs yang akan da… https://t.co/IJUcHBMfP7"
2022-06-13 03:46:30+00:00,andrinuggraha,"@fachrurezard Hhhh...gw biarin floating loss dulu aja, yg masih sisa gw tarik...nft udahan dulu, yg masih punya dij… https://t.co/R6CxEJfEXe"
2022-06-13 03:46:10+00:00,ScooterPieProd1,@freeze_eth @nft_yotta 0x78b6F250C75979741Ca25306DAfC7857064D5C34
2022-06-13 03:45:30+00:00,SewaniMegha,@anakims_art @SonaliAgle @deepakshi_eth @Deadfellaz @betty_nft Woaahhh
2022-06-13 03:45:05+00:00,ScooterPieProd1,@keren_eth @nft_yotta 0x78b6F250C75979741Ca25306DAfC7857064D5C34
2022-06-13 03:44:26+00:00,Rin_nft_,@benspenn ben san gm💗💗💗
2022-06-13 03:43:32+00:00,Baum_Dock,@freeze_eth @nft_yotta 0x1067133dd0c9fbd5dff707890416b80cd42de324
2022-06-13 03:43:29+00:00,zuus_NFTs,@GapraoPooh Gm Pooh! ☕️☀️
2022-06-13 03:42:28+00:00,AntiPonzi,"RT @iQ_Trader1: ALT Coin Crypto &gt;&gt;&gt; BEARISH

#iQTradingSystem
✅ Akurat
✅ Easy
✅ ProfitJUMBO
#BuyLOWnSellHIGH

#IDX #IHSG #Saham #Stock #Tra…"
2022-06-13 03:41:19+00:00,iQ_Trader1,"ALT Coin Crypto &gt;&gt;&gt; BEARISH

#iQTradingSystem
✅ Akurat
✅ Easy
✅ ProfitJUMBO
#BuyLOWnSellHIGH

#IDX #IHSG #Saham… https://t.co/WHhUiU6jov"
2022-06-13 03:39:53+00:00,Marcerio08,@pillow_nft @ThePossessedNFT Ga ada uang eth to the bone :(
2022-06-13 03:39:14+00:00,iQ_Trader1,"ICX-USDT Crypto &gt;&gt; BEARISH

#iQTradingSystem
✅ Akurat
✅ Easy
✅ ProfitJUMBO
#BuyLOWnSellHIGH

#IDX #IHSG #Saham… https://t.co/mnr4ee0Wgl"
2022-06-13 03:38:57+00:00,0xbigwinmissufe,@EdyyTH_ @kaizoku_nft @nestpals @NFTDeDON @EagleEyesNFT bismillah
2022-06-13 03:38:55+00:00,JackT_NFTs,RT @spongebobnfess: SS! mutualan yu rt gaskeun 🦑
2022-06-13 03:37:57+00:00,Real_Mian425,"RT @legiongodlynft: Nam si Deus peccantibus angelis non pepercit, sed eos in gehennam conjecit, et usque in judicium tenebrarum caliginis n…"
